Disease,Date,V_Close,V_Volume,Index_H/L,Bu/Be,Volatility,Death_H/M/L,Illness_H/M/L,News_H/M/L,Signal
EBOLA,2015-05-19,H,L,3,-1.386996291363074,-4.160988874089222,L,L,L,S
EBOLA,2015-05-20,L,L,1,0.16395116199803272,0.16395116199803272,L,L,L,N
EBOLA,2015-05-21,L,L,1,-0.3359751837357816,-0.3359751837357816,L,L,L,N
EBOLA,2015-05-22,L,L,1,-0.07779756110645186,-0.07779756110645186,L,L,L,N
EBOLA,2015-05-26,H,H,4,-1.4619325512445047,-5.847730204978019,L,L,L,S
EBOLA,2015-05-27,L,H,2,-0.01756210982135631,-0.03512421964271262,L,L,L,N
EBOLA,2015-05-28,L,H,2,0.11414347277323156,0.22828694554646312,L,L,L,N
EBOLA,2015-05-29,L,L,1,0.07016400816077795,0.07016400816077795,L,L,L,N
EBOLA,2015-06-01,L,H,2,-0.08764066761859368,-0.17528133523718736,L,L,L,N
EBOLA,2015-06-02,L,H,2,0.4035078947368431,0.8070157894736862,L,L,L,N
EBOLA,2015-06-03,H,L,3,-0.7164074848541535,-2.1492224545624605,L,L,L,B
EBOLA,2015-06-04,H,L,3,-0.7039801188312267,-2.11194035649368,L,L,L,B
EBOLA,2015-06-05,L,L,1,-0.5317245846056196,-0.5317245846056196,L,L,L,N
EBOLA,2015-06-08,L,L,1,0.2940146167857094,0.2940146167857094,L,L,L,N
EBOLA,2015-06-09,L,L,1,0.22208403659944587,0.22208403659944587,L,L,L,N
EBOLA,2015-06-10,H,H,4,0.8509120723276142,3.403648289310457,L,L,L,B
EBOLA,2015-06-11,L,L,1,-0.45701969113218777,-0.45701969113218777,L,L,L,N
EBOLA,2015-06-12,L,L,1,-0.02648684396103773,-0.02648684396103773,L,L,L,N
EBOLA,2015-06-15,L,H,2,0.44157907511492844,0.8831581502298569,L,L,L,N
EBOLA,2015-06-16,L,L,1,-0.3605055738897689,-0.3605055738897689,L,L,L,N
EBOLA,2015-06-17,L,H,2,0.46770031768443854,0.9354006353688771,L,L,L,N
EBOLA,2015-06-18,H,L,3,1.2911743748998505,3.8735231246995516,L,L,L,B
EBOLA,2015-06-19,L,L,1,-0.17342785293097407,-0.17342785293097407,L,L,L,N
EBOLA,2015-06-22,H,L,3,-1.2856184515561475,-3.8568553546684425,L,L,L,S
EBOLA,2015-06-23,L,L,1,-0.6599788864834477,-0.6599788864834477,L,L,L,N
EBOLA,2015-06-24,L,L,1,-0.26574807569977876,-0.26574807569977876,L,L,L,N
EBOLA,2015-06-25,L,L,1,-0.13322142759467637,-0.13322142759467637,L,L,L,N
EBOLA,2015-06-26,L,H,2,0.1067200265613577,0.2134400531227154,L,L,L,N
EBOLA,2015-06-29,L,L,1,0.45309346931581285,0.45309346931581285,L,L,L,N
EBOLA,2015-06-30,L,L,1,-0.619082869019183,-0.619082869019183,L,L,M,N
EBOLA,2015-07-01,L,L,1,-0.34706771343594456,-0.34706771343594456,L,L,M,N
EBOLA,2015-07-02,L,L,1,-0.19646454197719265,-0.19646454197719265,L,L,M,N
EBOLA,2015-07-06,L,L,1,0.2684287711447908,0.2684287711447908,L,L,L,N
EBOLA,2015-07-07,H,H,4,-1.1600892586130396,-4.640357034452158,L,L,L,S
EBOLA,2015-07-08,L,L,1,0.2979360726266478,0.2979360726266478,L,L,L,N
EBOLA,2015-07-09,L,L,1,0.24305068838061938,0.24305068838061938,L,L,L,N
EBOLA,2015-07-10,L,L,1,0.11673581073334827,0.11673581073334827,L,L,L,N
EBOLA,2015-07-13,L,L,1,-0.448470722907357,-0.448470722907357,L,L,L,N
EBOLA,2015-07-14,L,L,1,-0.22524552167304535,-0.22524552167304535,L,L,L,N
EBOLA,2015-07-15,L,H,2,-0.5237439141004829,-1.0474878282009659,L,L,L,N
EBOLA,2015-07-16,L,H,2,-0.36311000860167475,-0.7262200172033495,L,L,L,N
EBOLA,2015-07-17,H,H,4,-1.0112973576658635,-4.045189430663454,L,L,L,S
EBOLA,2015-07-20,H,L,3,-2.7151449109039216,-8.145434732711765,L,L,L,S
EBOLA,2015-07-21,L,L,1,-0.3121986843575786,-0.3121986843575786,L,L,L,N
EBOLA,2015-07-22,L,L,1,-0.5409509193996964,-0.5409509193996964,L,L,L,N
EBOLA,2015-07-23,L,L,1,-0.4484742238032191,-0.4484742238032191,L,L,M,N
EBOLA,2015-07-24,H,H,4,0.977663165385545,3.91065266154218,L,L,M,B
EBOLA,2015-07-27,L,L,1,-0.4651134402489543,-0.4651134402489543,L,L,M,N
EBOLA,2015-07-28,L,H,2,0.1525805821802395,0.305161164360479,L,L,M,N
EBOLA,2015-07-29,L,L,1,0.14283089343449795,0.14283089343449795,L,L,M,N
EBOLA,2015-07-30,H,L,3,-0.8557583123658397,-2.567274937097519,L,L,M,B
EBOLA,2015-07-31,L,L,1,0.6329749870425339,0.6329749870425339,L,L,M,N
EBOLA,2015-08-03,H,H,4,-0.7910054321928928,-3.164021728771571,L,L,M,B
EBOLA,2015-08-04,L,L,1,0.20172911050391207,0.20172911050391207,L,L,M,N
EBOLA,2015-08-05,L,H,2,-0.36429681457762486,-0.7285936291552497,L,L,M,N
EBOLA,2015-08-06,L,L,1,0.4426046377369319,0.4426046377369319,L,L,M,N
EBOLA,2015-08-07,L,L,1,0.24906887871509742,0.24906887871509742,L,L,L,N
EBOLA,2015-08-10,H,L,3,1.022454829957864,3.067364489873592,L,L,L,B
EBOLA,2015-08-11,L,L,1,0.5107841419713877,0.5107841419713877,L,L,L,N
EBOLA,2015-08-12,H,H,4,1.4022190588703465,5.608876235481386,L,L,L,B
EBOLA,2015-08-13,H,H,4,-0.8259851508120697,-3.3039406032482788,L,L,L,B
EBOLA,2015-08-14,L,L,1,-0.009360845879080593,-0.009360845879080593,L,L,L,N
EBOLA,2015-08-17,L,H,2,0.2620486712596959,0.5240973425193918,L,L,L,N
EBOLA,2015-08-18,L,L,1,-0.01866517367680176,-0.01866517367680176,L,L,L,N
EBOLA,2015-08-19,H,H,4,1.3444141411220745,5.377656564488298,L,L,L,B
EBOLA,2015-08-20,H,H,4,1.7411321490244491,6.9645285960977965,L,L,L,B
EBOLA,2015-08-21,L,L,1,0.6247690940824002,0.6247690940824002,L,L,L,N
EBOLA,2015-08-24,L,L,1,-0.5399064304842938,-0.5399064304842938,L,L,L,N
EBOLA,2015-08-25,H,L,3,-1.2394779809959178,-3.7184339429877533,L,L,L,S
EBOLA,2015-08-26,H,L,3,-1.364974299561228,-4.094922898683684,L,L,L,S
EBOLA,2015-08-27,L,L,1,0.055730473776005596,0.055730473776005596,L,L,L,N
EBOLA,2015-08-28,H,L,3,0.9003935514603212,2.7011806543809636,L,L,L,B
EBOLA,2015-08-31,L,L,1,0.11039834711310537,0.11039834711310537,L,L,L,N
EBOLA,2015-09-01,L,H,2,0.3491977577651184,0.6983955155302368,L,L,L,N
EBOLA,2015-09-02,L,L,1,-0.5311300512215178,-0.5311300512215178,L,L,L,N
EBOLA,2015-09-03,H,L,3,-0.7181062221108592,-2.1543186663325775,L,L,L,B
EBOLA,2015-09-04,L,L,1,-0.32455305358134456,-0.32455305358134456,L,L,L,N
EBOLA,2015-09-08,L,H,2,0.02790864318371611,0.05581728636743222,L,L,L,N
EBOLA,2015-09-09,H,H,4,-1.2927827741661901,-5.171131096664761,L,L,L,S
EBOLA,2015-09-10,L,L,1,0.23556016872401386,0.23556016872401386,L,L,L,N
EBOLA,2015-09-11,L,L,1,-0.20679921620979647,-0.20679921620979647,L,L,L,N
EBOLA,2015-09-14,L,L,1,0.056515634645215584,0.056515634645215584,L,L,L,N
EBOLA,2015-09-15,L,L,1,-0.3012605883895625,-0.3012605883895625,L,L,L,N
EBOLA,2015-09-16,H,H,4,1.331440956913288,5.325763827653152,L,L,L,B
EBOLA,2015-09-17,H,H,4,1.02507317165359,4.10029268661436,L,L,L,B
EBOLA,2015-09-18,H,L,3,0.7379346651440022,2.2138039954320066,L,L,L,B
EBOLA,2015-09-21,L,L,1,-0.6226536088513202,-0.6226536088513202,L,L,L,N
EBOLA,2015-09-22,L,L,1,-0.6818372862972155,-0.6818372862972155,L,L,L,N
EBOLA,2015-09-23,L,H,2,0.3989238296787878,0.7978476593575756,L,L,L,N
EBOLA,2015-09-24,H,H,4,2.097576214215713,8.390304856862851,L,L,L,B
EBOLA,2015-09-25,L,H,2,-0.6154403224805982,-1.2308806449611964,L,L,L,N
EBOLA,2015-09-28,H,L,3,-1.2658228078649136,-3.797468423594741,L,L,M,S
EBOLA,2015-09-29,L,L,1,-0.4058245785984904,-0.4058245785984904,L,L,M,N
EBOLA,2015-09-30,H,H,4,-1.0372309398805957,-4.148923759522383,L,L,M,S
EBOLA,2015-10-01,L,L,1,-0.12165262847040337,-0.12165262847040337,L,L,M,N
EBOLA,2015-10-02,H,H,4,2.117487994448952,8.469951977795809,L,L,M,B
EBOLA,2015-10-05,L,L,1,-0.20185430226358214,-0.20185430226358214,L,L,M,N
EBOLA,2015-10-06,H,L,3,1.0021182587694577,3.006354776308373,L,L,M,B
EBOLA,2015-10-07,L,L,1,-0.1456435450059801,-0.1456435450059801,L,L,M,N
EBOLA,2015-10-08,L,L,1,-0.5104813266312069,-0.5104813266312069,L,L,M,N
EBOLA,2015-10-09,H,H,4,1.5851237088613024,6.3404948354452095,L,L,M,B
EBOLA,2015-10-12,L,L,1,0.39685666825497457,0.39685666825497457,L,L,M,N
EBOLA,2015-10-13,L,L,1,0.49411823724945236,0.49411823724945236,L,L,M,N
EBOLA,2015-10-14,H,H,4,1.7432477941780045,6.972991176712018,L,L,M,B
EBOLA,2015-10-15,L,L,1,-0.45689922602405453,-0.45689922602405453,L,L,M,N
EBOLA,2015-10-16,H,H,4,-0.7061549942081857,-2.824619976832743,L,L,M,B
EBOLA,2015-10-19,L,L,1,-0.41781581327789974,-0.41781581327789974,L,L,M,N
EBOLA,2015-10-20,L,L,1,0.6338207632696102,0.6338207632696102,L,L,M,N
EBOLA,2015-10-21,H,L,3,-0.8870752890869693,-2.661225867260908,L,L,M,B
EBOLA,2015-10-22,L,L,1,-0.035801484763220426,-0.035801484763220426,L,L,M,N
EBOLA,2015-10-23,L,L,1,-0.17011549520788982,-0.17011549520788982,L,L,M,N
EBOLA,2015-10-26,L,H,2,-0.06278026905829348,-0.12556053811658696,L,L,M,N
EBOLA,2015-10-27,L,L,1,0.22435609799873468,0.22435609799873468,L,L,M,N
EBOLA,2015-10-28,H,H,4,-0.8058748209169075,-3.22349928366763,L,L,M,B
EBOLA,2015-10-29,H,L,3,-0.956849620480682,-2.870548861442046,L,L,M,B
EBOLA,2015-10-30,L,L,1,-0.3827907365768213,-0.3827907365768213,L,L,M,N
EBOLA,2015-11-02,L,L,1,-0.6495946756744364,-0.6495946756744364,L,L,M,N
EBOLA,2015-11-03,H,L,3,-1.4826347355238911,-4.447904206571673,L,L,M,S
EBOLA,2015-11-04,H,L,3,-0.9441035442857459,-2.832310632857238,L,L,M,B
EBOLA,2015-11-05,L,L,1,-0.31141077369621906,-0.31141077369621906,L,L,M,N
EBOLA,2015-11-06,H,H,4,-1.4577821039169159,-5.8311284156676635,L,L,L,S
EBOLA,2015-11-09,L,H,2,0.2881882860362728,0.5763765720725456,L,L,L,N
EBOLA,2015-11-10,L,L,1,-0.2107298810204994,-0.2107298810204994,L,L,L,N
EBOLA,2015-11-11,L,L,1,-0.33595507775004974,-0.33595507775004974,L,L,L,N
EBOLA,2015-11-12,L,H,2,0.019258402788047135,0.03851680557609427,L,L,L,N
EBOLA,2015-11-13,L,H,2,-0.2792489220847183,-0.5584978441694366,L,L,L,N
EBOLA,2015-11-16,L,L,1,0.1448445373666507,0.1448445373666507,L,L,L,N
EBOLA,2015-11-17,H,H,4,-1.320994130951636,-5.283976523806544,L,L,L,S
EBOLA,2015-11-18,L,L,1,0.08794606558319984,0.08794606558319984,L,L,L,N
EBOLA,2015-11-19,H,L,3,1.1031904715415264,3.309571414624579,L,L,L,B
EBOLA,2015-11-20,L,L,1,-0.4538451227084739,-0.4538451227084739,L,L,L,N
EBOLA,2015-11-23,H,L,3,-0.8051159493691284,-2.4153478481073853,L,L,L,B
EBOLA,2015-11-24,L,L,1,0.6649716279098161,0.6649716279098161,L,L,L,N
EBOLA,2015-11-25,L,L,1,-0.4662939485857165,-0.4662939485857165,L,L,L,N
EBOLA,2015-11-27,H,H,4,-1.1809476984281364,-4.723790793712546,L,L,L,S
EBOLA,2015-11-30,L,L,1,0.6617264197530837,0.6617264197530837,L,L,L,N
EBOLA,2015-12-01,L,L,1,0.35321919845408,0.35321919845408,L,L,L,N
EBOLA,2015-12-02,H,H,4,-1.5545532025278974,-6.21821281011159,L,L,L,S
EBOLA,2015-12-03,H,L,3,1.062667572496423,3.188002717489269,L,L,L,B
EBOLA,2015-12-04,H,H,4,2.220906992513627,8.883627970054508,L,L,L,B
EBOLA,2015-12-07,H,H,4,-1.297826416972514,-5.191305667890056,L,L,L,S
EBOLA,2015-12-08,L,L,1,0.16557709487829975,0.16557709487829975,L,L,L,N
EBOLA,2015-12-09,L,H,2,-0.1944739476652635,-0.388947895330527,L,L,L,N
EBOLA,2015-12-10,L,L,1,-0.08768121675449825,-0.08768121675449825,L,L,L,N
EBOLA,2015-12-11,L,H,2,0.5460731190812362,1.0921462381624725,L,L,L,N
EBOLA,2015-12-14,H,L,3,-1.2801861964873762,-3.8405585894621286,L,L,L,S
EBOLA,2015-12-15,L,L,1,-0.26525591644310786,-0.26525591644310786,L,L,L,N
EBOLA,2015-12-16,H,L,3,1.2115869152360181,3.6347607457080544,L,L,L,B
EBOLA,2015-12-17,H,L,3,-2.1897810218978075,-6.569343065693422,L,L,L,S
EBOLA,2015-12-18,H,L,3,1.5323393034825994,4.597017910447798,L,L,L,B
EBOLA,2015-12-21,H,L,3,1.0878096718168306,3.263429015450492,L,L,L,B
EBOLA,2015-12-22,L,L,1,-0.5235104115654865,-0.5235104115654865,L,L,L,N
EBOLA,2015-12-23,L,L,1,-0.2923720856410461,-0.2923720856410461,L,L,M,N
EBOLA,2015-12-24,H,L,3,0.7232968570676901,2.1698905712030703,L,L,M,B
EBOLA,2015-12-28,H,H,4,-0.7569199197403176,-3.0276796789612703,L,L,M,B
EBOLA,2015-12-29,L,L,1,-0.06844627168611783,-0.06844627168611783,L,L,M,N
EBOLA,2015-12-30,H,L,3,-0.763208437276186,-2.289625311828558,L,L,L,N
EBOLA,2015-12-31,L,L,1,0.0394409394486539,0.0394409394486539,L,L,L,N
EBOLA,2016-01-04,H,H,4,1.4094224463771177,5.637689785508471,L,L,L,N
EBOLA,2016-01-05,L,L,1,0.28185538227092355,0.28185538227092355,L,L,L,N
EBOLA,2016-01-06,H,H,4,1.4440763713897908,5.776305485559163,L,L,L,N
EBOLA,2016-01-07,H,L,3,1.4139715565868238,4.2419146697604715,L,L,L,N
EBOLA,2016-01-08,L,L,1,-0.4427715413514499,-0.4427715413514499,L,L,L,N
EBOLA,2016-01-11,H,L,3,-0.8894795609386885,-2.6684386828160656,L,L,L,N
EBOLA,2016-01-12,L,L,1,-0.506013948940498,-0.506013948940498,L,L,L,N
EBOLA,2016-01-13,L,L,1,0.4893983349908648,0.4893983349908648,L,L,L,N
EBOLA,2016-01-14,H,L,3,-1.623380427584209,-4.870141282752627,L,L,L,N
EBOLA,2016-01-15,H,L,3,1.0289313054435478,3.0867939163306435,L,L,L,N
EBOLA,2016-01-19,L,H,2,-0.0960789758632119,-0.1921579517264238,L,L,L,N
EBOLA,2016-01-20,H,H,4,1.3367954990345599,5.347181996138239,L,L,L,N
EBOLA,2016-01-21,L,L,1,0.11387965890063967,0.11387965890063967,L,L,L,N
EBOLA,2016-01-22,L,L,1,-0.46449711753715484,-0.46449711753715484,L,L,L,N
EBOLA,2016-01-25,H,H,4,1.028573333333349,4.114293333333396,L,L,L,N
EBOLA,2016-01-26,H,L,3,1.140647602928957,3.421942808786871,L,L,L,N
EBOLA,2016-01-27,L,L,1,0.3728222539582271,0.3728222539582271,L,L,L,N
EBOLA,2016-01-28,H,L,3,-1.067880934759391,-3.203642804278173,L,L,L,N
EBOLA,2016-01-29,L,L,1,0.3848282299152572,0.3848282299152572,L,L,L,N
EBOLA,2016-02-01,H,L,3,1.0285236380137563,3.085570914041269,L,L,L,N
EBOLA,2016-02-02,L,L,1,0.037013418685427624,0.037013418685427624,L,L,L,N
EBOLA,2016-02-03,H,H,4,1.0731834979436972,4.292733991774789,L,L,L,N
EBOLA,2016-02-04,H,L,3,1.208237986270011,3.624713958810033,L,L,L,N
EBOLA,2016-02-05,H,L,3,1.5827077869223105,4.7481233607669315,L,L,L,N
EBOLA,2016-02-08,H,H,4,1.3443750000000199,5.377500000000079,L,L,L,N
EBOLA,2016-02-09,L,L,1,-0.21962575385002792,-0.21962575385002792,L,L,L,N
EBOLA,2016-02-10,H,L,3,0.77478163805631,2.32434491416893,L,L,L,N
EBOLA,2016-02-11,H,H,4,4.0188703828312855,16.075481531325142,L,L,L,N
EBOLA,2016-02-12,L,H,2,-0.5879363444974972,-1.1758726889949944,L,L,L,N
EBOLA,2016-02-16,H,L,3,-3.033122650953668,-9.099367952861003,L,L,L,N
EBOLA,2016-02-17,L,L,1,0.6186338054883667,0.6186338054883667,L,L,L,N
EBOLA,2016-02-18,H,L,3,2.433319992206795,7.299959976620385,L,L,L,N
EBOLA,2016-02-19,L,L,1,-0.6002189483454323,-0.6002189483454323,L,L,L,N
EBOLA,2016-02-22,H,L,3,-1.7775165542181282,-5.332549662654385,L,L,L,N
EBOLA,2016-02-23,H,L,3,1.4979678153600684,4.493903446080205,L,L,L,N
EBOLA,2016-02-24,L,H,2,0.33270772621816214,0.6654154524363243,L,L,L,N
EBOLA,2016-02-25,L,L,1,0.2635804756093707,0.2635804756093707,L,L,L,N
EBOLA,2016-02-26,L,L,1,-0.6869038447575249,-0.6869038447575249,L,L,L,N
EBOLA,2016-02-29,H,L,3,1.3064622892454913,3.919386867736474,L,L,L,N
EBOLA,2016-03-01,H,L,3,-0.7333125483252934,-2.19993764497588,L,L,L,N
EBOLA,2016-03-02,H,L,3,0.7726951033207641,2.3180853099622922,L,L,L,N
EBOLA,2016-03-03,H,H,4,1.727336535220747,6.909346140882988,L,L,L,N
EBOLA,2016-03-04,L,L,1,-0.15737761557083063,-0.15737761557083063,L,L,L,N
EBOLA,2016-03-07,L,L,1,0.4977584163119442,0.4977584163119442,L,L,L,N
EBOLA,2016-03-08,L,L,1,-0.46227258099943436,-0.46227258099943436,L,L,L,N
EBOLA,2016-03-09,H,L,3,-0.8293249157517835,-2.4879747472553504,L,L,L,N
EBOLA,2016-03-10,H,H,4,1.6056179694661665,6.422471877864666,L,L,L,N
EBOLA,2016-03-11,H,L,3,-1.7201613168724261,-5.160483950617278,L,L,L,N
EBOLA,2016-03-14,H,L,3,-1.2896750258881151,-3.8690250776643453,L,L,L,N
EBOLA,2016-03-15,L,L,1,0.07635191118133822,0.07635191118133822,L,L,L,N
EBOLA,2016-03-16,H,H,4,2.2295668212069186,8.918267284827675,L,L,L,N
EBOLA,2016-03-17,L,L,1,-0.3814570157212649,-0.3814570157212649,L,L,L,N
EBOLA,2016-03-18,L,H,2,-0.2746974179979378,-0.5493948359958756,L,L,L,N
EBOLA,2016-03-21,L,H,2,-0.7011719356968649,-1.4023438713937297,L,L,L,N
EBOLA,2016-03-22,L,L,1,0.2942157052304495,0.2942157052304495,L,L,L,N
EBOLA,2016-03-23,H,H,4,-2.263009844321673,-9.052039377286691,L,L,L,N
EBOLA,2016-03-24,L,H,2,-0.24011576845796023,-0.48023153691592046,L,L,L,N
EBOLA,2016-03-28,L,L,1,0.23209489844244757,0.23209489844244757,L,L,L,N
