Disease,Date,V_SP500_Close,V_SP500_Volume,SP500_Index_H/L,SP500_Bu/Be,SP500_Volatility,Death_H/M/L,Illness_H/M/L,News_H/M/L,Signal
H1N1,2010-04-22,L,L,1,0.22721053460814655,0.22721053460814655,L,L,L,N
H1N1,2010-04-23,L,L,1,0.7123532477847361,0.7123532477847361,L,L,L,N
H1N1,2010-04-26,L,L,1,-0.42964642481598814,-0.42964642481598814,L,L,L,N
H1N1,2010-04-27,H,H,4,-2.3381873685078935,-9.352749474031574,L,L,L,N
H1N1,2010-04-28,L,H,2,0.6462731581214909,1.2925463162429818,L,L,L,N
H1N1,2010-04-29,H,L,3,1.294319097502017,3.8829572925060507,L,L,L,N
H1N1,2010-04-30,H,L,3,-1.6655894197782461,-4.996768259334738,L,L,L,N
H1N1,2010-05-03,H,L,3,1.3129065965550968,3.9387197896652903,L,L,L,N
H1N1,2010-05-04,H,H,4,-2.3838437609169483,-9.535375043667793,L,L,L,N
H1N1,2010-05-05,L,L,1,-0.6586571233810568,-0.6586571233810568,L,L,L,N
H1N1,2010-05-06,H,H,4,-3.2353521404616115,-12.941408561846446,L,L,L,N
H1N1,2010-05-07,H,H,4,-1.5308248016664416,-6.1232992066657665,L,L,L,N
H1N1,2010-05-10,H,H,4,4.397414662249743,17.589658648998974,L,L,L,N
H1N1,2010-05-11,L,L,1,-0.33973424848887657,-0.33973424848887657,L,L,L,N
H1N1,2010-05-12,H,L,3,1.3739520155045648,4.121856046513694,L,L,L,N
H1N1,2010-05-13,H,L,3,-1.2153592735155816,-3.646077820546745,L,L,L,N
H1N1,2010-05-14,H,H,4,-1.8791633187320134,-7.5166532749280535,L,L,L,N
H1N1,2010-05-17,L,L,1,0.11094674556213491,0.11094674556213491,L,L,L,N
H1N1,2010-05-18,H,L,3,-1.4195999788907177,-4.258799936672153,L,L,L,N
H1N1,2010-05-19,L,L,1,-0.5130264097073511,-0.5130264097073511,L,L,L,N
H1N1,2010-05-20,H,H,4,-3.8975830680238577,-15.59033227209543,L,L,L,N
H1N1,2010-05-21,H,H,4,1.502440298994956,6.009761195979824,L,L,L,N
H1N1,2010-05-24,H,L,3,-1.2908089621123664,-3.872426886337099,L,L,L,N
H1N1,2010-05-25,L,H,2,0.03539328458994628,0.07078656917989257,L,L,L,N
H1N1,2010-05-26,L,H,2,-0.5660921948176467,-1.1321843896352934,L,L,L,N
H1N1,2010-05-27,H,H,4,3.2876070977105654,13.150428390842261,L,L,L,N
H1N1,2010-05-28,H,L,3,-1.2374666835892723,-3.7124000507678168,L,L,L,N
H1N1,2010-06-01,H,L,3,-1.7165254587345524,-5.149576376203657,L,L,L,N
H1N1,2010-06-02,H,L,3,2.5842665147425503,7.752799544227651,L,L,L,N
H1N1,2010-06-03,L,L,1,0.4051421183925319,0.4051421183925319,L,L,L,N
H1N1,2010-06-04,H,H,4,-3.441146867604239,-13.764587470416956,L,L,L,N
H1N1,2010-06-07,H,L,3,-1.353204116895812,-4.059612350687436,L,L,L,N
H1N1,2010-06-08,H,L,3,1.0976039296695772,3.2928117890087316,L,L,L,N
H1N1,2010-06-09,L,L,1,-0.5941619585687286,-0.5941619585687286,L,L,L,N
H1N1,2010-06-10,H,L,3,2.950676808532804,8.85203042559841,L,L,L,N
H1N1,2010-06-11,L,H,2,0.4379669500570449,0.8759339001140898,L,L,L,N
H1N1,2010-06-14,L,L,1,-0.18046903627700894,-0.18046903627700894,L,L,L,N
H1N1,2010-06-15,H,L,3,2.349421363215032,7.048264089645095,L,L,L,N
H1N1,2010-06-16,L,L,1,-0.05559391336317221,-0.05559391336317221,L,L,L,N
H1N1,2010-06-17,L,L,1,0.12829599590888918,0.12829599590888918,L,L,L,N
H1N1,2010-06-18,L,L,1,0.13171570911436614,0.13171570911436614,L,L,L,N
H1N1,2010-06-21,L,L,1,-0.38567887535680967,-0.38567887535680967,L,L,L,N
H1N1,2010-06-22,H,L,3,-1.6070786920589386,-4.821236076176816,L,L,L,N
H1N1,2010-06-23,L,L,1,-0.29854561722252315,-0.29854561722252315,L,L,L,N
H1N1,2010-06-24,H,L,3,-1.680341379436645,-5.041024138309935,L,L,L,N
H1N1,2010-06-25,L,L,1,0.2859298307705149,0.2859298307705149,L,L,L,N
H1N1,2010-06-28,L,H,2,-0.2033879416025952,-0.4067758832051904,L,L,L,N
H1N1,2010-06-29,H,H,4,-3.1017057985984975,-12.40682319439399,L,L,L,N
H1N1,2010-06-30,H,L,3,-1.0112942261150115,-3.0338826783450346,L,L,L,N
H1N1,2010-07-01,L,H,2,-0.32404847144202886,-0.6480969428840577,L,L,L,N
H1N1,2010-07-02,L,H,2,-0.46623903754244855,-0.9324780750848971,L,L,L,N
H1N1,2010-07-06,L,L,1,0.5358993917346178,0.5358993917346178,L,L,L,N
H1N1,2010-07-07,H,L,3,3.133085617570952,9.399256852712856,L,L,L,N
H1N1,2010-07-08,H,L,3,0.9412696765918049,2.823809029775415,L,L,L,N
H1N1,2010-07-09,L,H,2,0.7203924316748544,1.440784863349709,L,L,L,N
H1N1,2010-07-12,L,L,1,0.0732865783517056,0.0732865783517056,L,L,L,N
H1N1,2010-07-13,H,H,4,1.5378910776361554,6.151564310544622,L,L,L,N
H1N1,2010-07-14,L,L,1,-0.015520295068183199,-0.015520295068183199,L,L,L,N
H1N1,2010-07-15,L,L,1,0.1196161326552092,0.1196161326552092,L,L,L,N
H1N1,2010-07-16,H,L,3,-2.8819495111629845,-8.645848533488953,L,L,L,N
H1N1,2010-07-19,L,H,2,0.5981894673578125,1.196378934715625,L,L,L,N
H1N1,2010-07-20,H,L,3,1.1416569428237988,3.4249708284713964,L,L,L,N
H1N1,2010-07-21,H,L,3,-1.2819802857459428,-3.8459408572378284,L,L,L,N
H1N1,2010-07-22,H,L,3,2.2513299488589267,6.75398984657678,L,L,L,N
H1N1,2010-07-23,L,L,1,0.8220029807894491,0.8220029807894491,L,L,L,N
H1N1,2010-07-26,H,L,3,1.1200188634755914,3.3600565904267743,L,L,L,N
H1N1,2010-07-27,L,L,1,-0.10493179433368471,-0.10493179433368471,L,L,L,N
H1N1,2010-07-28,L,L,1,-0.6921999569058257,-0.6921999569058257,L,L,L,N
H1N1,2010-07-29,L,L,1,-0.41586431974542926,-0.41586431974542926,L,L,L,N
H1N1,2010-07-30,L,L,1,0.0063547974181288325,0.0063547974181288325,L,L,L,N
H1N1,2010-08-02,H,L,3,2.202251270878719,6.606753812636157,L,L,L,N
H1N1,2010-08-03,L,L,1,-0.4796333469525349,-0.4796333469525349,L,L,L,N
H1N1,2010-08-04,L,L,1,0.6051086161040997,0.6051086161040997,L,L,L,N
H1N1,2010-08-05,L,L,1,-0.12685852169902478,-0.12685852169902478,L,L,L,N
H1N1,2010-08-06,L,L,1,-0.37039997868200114,-0.37039997868200114,L,L,L,N
H1N1,2010-08-09,L,L,1,0.5483042687493223,0.5483042687493223,L,L,L,N
H1N1,2010-08-10,L,H,2,-0.5967423013149675,-1.193484602629935,L,L,L,N
SARS,2003-03-13,H,H,4,3.4457031298573693,13.782812519429477,L,L,L,N
SARS,2003-03-14,L,H,2,0.16468325519893856,0.3293665103978771,L,L,L,N
SARS,2003-03-17,H,L,3,3.5426692428624618,10.628007728587384,L,L,L,N
SARS,2003-03-18,L,L,1,0.4242051947751069,0.4242051947751069,L,M,H,N
SARS,2003-03-19,L,L,1,0.8736799584511346,0.8736799584511346,H,M,L,N
SARS,2003-03-20,L,L,1,0.20823322120775423,0.20823322120775423,M,M,M,N
SARS,2003-03-21,H,H,4,2.289230909755191,9.156923639020764,L,M,M,B
SARS,2003-03-24,H,H,4,-3.53391599415106,-14.13566397660424,M,M,L,S
SARS,2003-03-25,H,L,3,1.216111451812596,3.648334355437788,L,M,M,B
SARS,2003-03-26,L,L,1,-0.5475912842673236,-0.5475912842673236,H,H,M,N
SARS,2003-03-27,L,L,1,-0.16437726306109957,-0.16437726306109957,M,M,H,N
SARS,2003-03-28,L,L,1,-0.5779947496891258,-0.5779947496891258,L,L,L,N
SARS,2003-03-31,H,H,4,-1.7741748697162718,-7.096699478865087,L,L,L,S
SARS,2003-04-01,H,L,3,1.214364875380225,3.643094626140675,L,M,M,B
SARS,2003-04-02,H,L,3,2.6115925822383756,7.834777746715127,M,M,M,B
SARS,2003-04-03,L,H,2,-0.5051651719831907,-1.0103303439663813,L,L,M,N
SARS,2003-04-04,L,L,1,0.2738319356494934,0.2738319356494934,L,L,L,N
SARS,2003-04-07,L,H,2,0.12288786482335112,0.24577572964670225,M,M,L,N
SARS,2003-04-08,L,H,2,-0.18637846192310903,-0.37275692384621806,L,L,M,N
SARS,2003-04-09,H,L,3,-1.400448598982107,-4.20134579694632,L,L,L,S
SARS,2003-04-10,L,L,1,0.645503989653462,0.645503989653462,L,L,L,N
SARS,2003-04-11,L,L,1,-0.37632804791299934,-0.37632804791299934,L,L,M,N
SARS,2003-04-14,H,L,3,1.9497869399976997,5.849360819993099,M,M,L,B
SARS,2003-04-15,L,H,2,0.6303446561910286,1.2606893123820573,L,L,L,N
SARS,2003-04-16,H,L,3,-1.2236054826506138,-3.6708164479518413,L,L,L,S
SARS,2003-04-17,H,L,3,1.5535679785432688,4.660703935629806,L,L,L,B
SARS,2003-04-21,L,H,2,-0.17569775509748142,-0.35139551019496285,M,M,L,N
SARS,2003-04-22,H,H,4,2.17037925583794,8.68151702335176,L,L,L,B
SARS,2003-04-23,L,L,1,0.8393956351427034,0.8393956351427034,M,M,M,N
SARS,2003-04-24,L,L,1,-0.825879741463742,-0.825879741463742,L,L,L,N
SARS,2003-04-25,H,H,4,-1.3846373281546587,-5.538549312618635,L,L,L,S
SARS,2003-04-28,H,L,3,1.7834692537911367,5.35040776137341,M,L,L,B
SARS,2003-04-29,L,H,2,0.3279261947444434,0.6558523894888868,M,M,M,N
SARS,2003-04-30,L,H,2,-0.10023533513466854,-0.20047067026933707,L,L,L,N
SARS,2003-05-01,L,H,2,-0.067617676569387,-0.135235353138774,L,L,L,N
SARS,2003-05-02,H,H,4,1.50387427698353,6.01549710793412,L,L,L,B
SARS,2003-05-05,L,L,1,-0.37953724410804135,-0.37953724410804135,L,M,L,N
SARS,2003-05-06,L,H,2,0.8461496951055025,1.692299390211005,L,L,L,N
SARS,2003-05-07,L,L,1,-0.5104934770277958,-0.5104934770277958,L,L,L,N
SARS,2003-05-08,H,L,3,-1.0057873109442617,-3.017361932832785,L,L,L,S
SARS,2003-05-09,H,L,3,1.4278418290284423,4.283525487085327,L,L,L,B
SARS,2003-05-12,H,L,3,1.2534684650903793,3.760405395271138,L,L,L,B
SARS,2003-05-13,L,L,1,-0.2973198886902062,-0.2973198886902062,L,L,L,N
SARS,2003-05-14,L,L,1,-0.32049241218296,-0.32049241218296,L,L,L,N
SARS,2003-05-15,L,L,1,0.7867728472872759,0.7867728472872759,L,L,M,N
SARS,2003-05-16,L,L,1,-0.2503512311576417,-0.2503512311576417,L,L,L,N
SARS,2003-05-19,H,L,3,-2.4917928624377805,-7.475378587313342,L,L,L,S
SARS,2003-05-20,L,L,1,-0.11294894490480045,-0.11294894490480045,L,L,L,N
SARS,2003-05-21,L,L,1,0.4012047013797426,0.4012047013797426,L,L,M,N
SARS,2003-05-22,L,L,1,0.9150765632106816,0.9150765632106816,L,L,L,N
SARS,2003-05-23,L,H,2,0.14486999259553102,0.28973998519106203,L,L,M,N
SARS,2003-05-27,H,H,4,1.956666166605947,7.826664666423788,L,L,L,B
SARS,2003-05-28,L,L,1,0.18287299785597622,0.18287299785597622,L,L,L,N
SARS,2003-05-29,L,L,1,-0.37556912360211525,-0.37556912360211525,L,L,L,N
SARS,2003-05-30,H,L,3,1.4689777178720442,4.406933153616133,L,L,M,B
SARS,2003-06-02,L,L,1,0.3538849510684061,0.3538849510684061,L,L,M,N
SARS,2003-06-03,L,H,2,0.47156153050671445,0.9431230610134289,L,L,M,N
SARS,2003-06-04,H,H,4,1.510972044958625,6.0438881798345,L,L,L,B
SARS,2003-06-05,L,L,1,0.39544127190136447,0.39544127190136447,L,L,L,N
SARS,2003-06-06,L,L,1,-0.24037004867998313,-0.24037004867998313,L,L,L,N
SARS,2003-06-09,H,H,4,-1.1976593504495092,-4.790637401798037,L,L,L,S
SARS,2003-06-10,L,L,1,0.9129753158525711,0.9129753158525711,L,L,L,N
SARS,2003-06-11,H,H,4,1.2834572113236575,5.13382884529463,L,L,L,B
SARS,2003-06-12,L,L,1,0.10326021574367239,0.10326021574367239,L,L,L,N
SARS,2003-06-13,H,H,4,-0.9914773011787559,-3.9659092047150235,L,L,L,B
SARS,2003-06-16,H,L,3,2.238496474848528,6.715489424545584,L,L,M,B
SARS,2003-06-17,L,L,1,0.09102241921759013,0.09102241921759013,L,L,H,N
SARS,2003-06-18,L,L,1,-0.15519047901467742,-0.15519047901467742,L,L,L,N
SARS,2003-06-19,H,L,3,-1.5236266075300153,-4.5708798225900455,L,L,L,S
SARS,2003-06-20,L,L,1,0.09952749572734731,0.09952749572734731,L,L,L,N
SARS,2003-06-23,H,H,4,-1.4110817623959382,-5.644327049583753,L,L,L,S
SARS,2003-06-24,L,L,1,0.1843853143718821,0.1843853143718821,L,L,H,N
SARS,2003-06-25,L,L,1,-0.8266815801515115,-0.8266815801515115,L,L,L,N
SARS,2003-06-26,H,L,3,1.0765697412131292,3.2297092236393876,L,L,M,B
SARS,2003-06-27,H,L,3,-0.9738086060335549,-2.9214258181006647,L,L,M,B
SARS,2003-06-30,L,H,2,-0.17618979328429818,-0.35237958656859636,L,L,M,N
SARS,2003-07-01,L,L,1,0.802462801436632,0.802462801436632,L,L,M,N
SARS,2003-07-02,H,L,3,1.1635719521133625,3.4907158563400875,L,L,L,B
SARS,2003-07-03,L,H,2,-0.8100628930817533,-1.6201257861635066,L,L,L,N
ZIKA,2015-05-08,H,L,3,1.345785440613012,4.037356321839036,L,L,L,N
ZIKA,2015-05-11,L,L,1,-0.5089551533481451,-0.5089551533481451,L,L,L,N
ZIKA,2015-05-12,L,L,1,-0.2949656348410934,-0.2949656348410934,L,L,L,N
ZIKA,2015-05-13,L,L,1,-0.030488966805131135,-0.030488966805131135,L,L,L,N
ZIKA,2015-05-14,H,L,3,1.0779230681254859,3.2337692043764577,L,L,L,N
ZIKA,2015-05-15,L,L,1,0.07684691905143204,0.07684691905143204,L,L,L,N
ZIKA,2015-05-18,L,L,1,0.3047961822747025,0.3047961822747025,L,L,L,N
ZIKA,2015-05-19,L,L,1,-0.06434341536727395,-0.06434341536727395,L,L,L,N
ZIKA,2015-05-20,L,L,1,-0.09305254649102368,-0.09305254649102368,L,L,L,N
ZIKA,2015-05-21,L,L,1,0.23378883740623468,0.23378883740623468,L,L,L,N
ZIKA,2015-05-22,L,L,1,-0.22338817919862475,-0.22338817919862475,L,L,L,N
